%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vehicle_speed,field.vehicle_speed_valid
1635234772894219694,7105,1635234772893924735,pacmod,12.36,1
1635234772927582461,7106,1635234772927191176,pacmod,12.3,1
1635234772960469783,7107,1635234772960309566,pacmod,12.31,1
1635234772994529527,7108,1635234772994370057,pacmod,12.3,1
1635234773028233778,7109,1635234773027961287,pacmod,12.26,1
1635234773061835473,7110,1635234773061505293,pacmod,12.23,1
1635234773095347134,7111,1635234773095025830,pacmod,12.34,1
1635234773128445847,7112,1635234773128188435,pacmod,12.32,1
1635234773162009855,7113,1635234773161733073,pacmod,12.3,1
1635234773196143564,7114,1635234773195660946,pacmod,12.24,1
1635234773230308249,7115,1635234773230001168,pacmod,12.25,1
1635234773265087661,7116,1635234773262032736,pacmod,12.33,1
1635234773296348851,7117,1635234773296084215,pacmod,12.26,1
1635234773330640957,7118,1635234773330298248,pacmod,12.27,1
1635234773369838527,7119,1635234773363756471,pacmod,12.26,1
1635234773396644056,7120,1635234773396323689,pacmod,12.22,1
1635234773430717194,7121,1635234773430453806,pacmod,12.27,1
1635234773464345621,7122,1635234773464016442,pacmod,12.22,1
1635234773497354185,7123,1635234773496987817,pacmod,12.27,1
1635234773531592168,7124,1635234773531208265,pacmod,12.19,1
1635234773567287978,7125,1635234773564486156,pacmod,12.26,1
1635234773597802326,7126,1635234773597547547,pacmod,12.17,1
1635234773631243666,7127,1635234773630841451,pacmod,12.18,1
1635234773665296260,7128,1635234773664059699,pacmod,12.13,1
1635234773698136995,7129,1635234773697884314,pacmod,12.12,1
1635234773732607599,7130,1635234773732359391,pacmod,12.16,1
1635234773768709380,7131,1635234773767636648,pacmod,12.16,1
1635234773798579970,7132,1635234773798309651,pacmod,12.1,1
1635234773833184486,7133,1635234773832869845,pacmod,12.11,1
1635234773867199568,7134,1635234773864951877,pacmod,12.14,1
1635234773899115044,7135,1635234773898835203,pacmod,12.13,1
1635234773932430140,7136,1635234773932141558,pacmod,12.14,1
1635234773973286950,7137,1635234773966695430,pacmod,12.08,1
1635234773999670347,7138,1635234773999382703,pacmod,12.11,1
1635234774032918181,7139,1635234774032644379,pacmod,12.09,1
1635234774076806430,7140,1635234774066928214,pacmod,12.09,1
1635234774100037500,7141,1635234774099744317,pacmod,12.06,1
1635234774134207153,7142,1635234774133930046,pacmod,12.01,1
1635234774167842741,7143,1635234774167474326,pacmod,12.01,1
1635234774200572386,7144,1635234774200216643,pacmod,11.98,1
1635234774234796230,7145,1635234774234387978,pacmod,12.02,1
1635234774280962052,7146,1635234774267916018,pacmod,12.01,1
1635234774301080237,7147,1635234774300695941,pacmod,11.98,1
1635234774334290193,7148,1635234774333950613,pacmod,11.98,1
1635234774370530331,7149,1635234774369296303,pacmod,11.96,1
1635234774401270109,7150,1635234774400932433,pacmod,11.92,1
1635234774435467690,7151,1635234774434410959,pacmod,11.9,1
1635234774469204732,7152,1635234774469009663,pacmod,11.93,1
1635234774502093823,7153,1635234774501846710,pacmod,11.93,1
1635234774536299918,7154,1635234774535993320,pacmod,11.89,1
1635234774569604721,7155,1635234774569409214,pacmod,11.87,1
1635234774602361531,7156,1635234774602156749,pacmod,11.87,1
1635234774635867149,7157,1635234774635572309,pacmod,11.87,1
1635234774670142963,7158,1635234774669773044,pacmod,11.85,1
1635234774702732804,7159,1635234774702453312,pacmod,11.85,1
1635234774737311233,7160,1635234774737061159,pacmod,11.86,1
1635234774770546737,7161,1635234774770234433,pacmod,11.92,1
1635234774804300065,7162,1635234774803977549,pacmod,11.89,1
1635234774836791231,7163,1635234774836516513,pacmod,11.9,1
1635234774870078593,7164,1635234774869827903,pacmod,11.9,1
1635234774903893299,7165,1635234774903599959,pacmod,11.9,1
1635234774937324487,7166,1635234774937081141,pacmod,11.87,1
1635234774972330576,7167,1635234774970064568,pacmod,11.82,1
1635234775004343064,7168,1635234775004074180,pacmod,11.84,1
1635234775039081132,7169,1635234775038670631,pacmod,11.78,1
1635234775072104725,7170,1635234775071575665,pacmod,11.79,1
1635234775104664486,7171,1635234775104368693,pacmod,11.79,1
1635234775139302091,7172,1635234775138940387,pacmod,11.74,1
1635234775172442570,7173,1635234775172213096,pacmod,11.8,1
1635234775205314441,7174,1635234775205081691,pacmod,11.77,1
1635234775239779762,7175,1635234775239400585,pacmod,11.8,1
1635234775273172381,7176,1635234775272898887,pacmod,11.79,1
1635234775305895158,7177,1635234775305620627,pacmod,11.73,1
1635234775339244191,7178,1635234775338957400,pacmod,11.74,1
1635234775372601175,7179,1635234775372362948,pacmod,11.74,1
1635234775406635548,7180,1635234775406308345,pacmod,11.75,1
1635234775439782533,7181,1635234775439459722,pacmod,11.77,1
1635234775473939994,7182,1635234775473656490,pacmod,11.71,1
1635234775506958221,7183,1635234775506672391,pacmod,11.79,1
1635234775540347850,7184,1635234775539978458,pacmod,11.69,1
1635234775574551763,7185,1635234775574211038,pacmod,11.65,1
1635234775607458240,7186,1635234775606922483,pacmod,11.66,1
1635234775641816037,7187,1635234775641475691,pacmod,11.71,1
1635234775675310759,7188,1635234775674937066,pacmod,11.69,1
1635234775708465268,7189,1635234775707806589,pacmod,11.67,1
1635234775742698058,7190,1635234775742168331,pacmod,11.62,1
1635234775775839435,7191,1635234775775586453,pacmod,11.7,1
1635234775808300115,7192,1635234775808061800,pacmod,11.63,1
1635234775841601987,7193,1635234775841292298,pacmod,11.64,1
1635234775876500276,7194,1635234775875795086,pacmod,11.67,1
1635234775908837641,7195,1635234775908581367,pacmod,11.56,1
1635234775942791612,7196,1635234775942222031,pacmod,11.55,1
1635234775976785958,7197,1635234775976505987,pacmod,11.56,1
1635234776009496413,7198,1635234776009207009,pacmod,11.53,1
1635234776043025047,7199,1635234776042552730,pacmod,11.58,1
1635234776076240228,7200,1635234776075742301,pacmod,11.65,1
1635234776109693321,7201,1635234776109448896,pacmod,11.63,1
1635234776143464136,7202,1635234776143060005,pacmod,11.58,1
1635234776177501779,7203,1635234776177213729,pacmod,11.59,1
1635234776210218816,7204,1635234776209999043,pacmod,11.6,1
1635234776244851691,7205,1635234776244547304,pacmod,11.53,1
1635234776278293295,7206,1635234776277828777,pacmod,11.57,1
1635234776310735074,7207,1635234776310485852,pacmod,11.49,1
1635234776346340404,7208,1635234776344747512,pacmod,11.5,1
1635234776379332776,7209,1635234776378299710,pacmod,11.52,1
1635234776411331618,7210,1635234776411067129,pacmod,11.46,1
1635234776445644871,7211,1635234776445320564,pacmod,11.47,1
1635234776477793782,7212,1635234776477556206,pacmod,11.44,1
1635234776511688912,7213,1635234776511412739,pacmod,11.45,1
1635234776546177208,7214,1635234776545782586,pacmod,11.49,1
1635234776579653561,7215,1635234776578789873,pacmod,11.51,1
1635234776612047066,7216,1635234776611728030,pacmod,11.42,1
1635234776646603084,7217,1635234776646127734,pacmod,11.46,1
1635234776679688688,7218,1635234776679451010,pacmod,11.48,1
1635234776712599824,7219,1635234776712213487,pacmod,11.38,1
1635234776746699612,7220,1635234776746372805,pacmod,11.45,1
1635234776779960107,7221,1635234776779708188,pacmod,11.49,1
1635234776812700123,7222,1635234776812425806,pacmod,11.48,1
1635234776846155911,7223,1635234776845852515,pacmod,11.38,1
1635234776879732619,7224,1635234776879483145,pacmod,11.36,1
1635234776913488258,7225,1635234776913201651,pacmod,11.4,1
1635234776946576718,7226,1635234776946207767,pacmod,11.41,1
1635234776981077962,7227,1635234776980716433,pacmod,11.41,1
1635234777013919951,7228,1635234777013544270,pacmod,11.46,1
1635234777046960869,7229,1635234777046641375,pacmod,11.45,1
1635234777081165034,7230,1635234777080917920,pacmod,11.47,1
1635234777114075988,7231,1635234777113750249,pacmod,11.31,1
1635234777148659453,7232,1635234777148267598,pacmod,11.33,1
1635234777181818508,7233,1635234777181510513,pacmod,11.38,1
1635234777214602221,7234,1635234777214224372,pacmod,11.4,1
1635234777248767835,7235,1635234777248446105,pacmod,11.42,1
1635234777282513638,7236,1635234777281995905,pacmod,11.42,1
1635234777315100791,7237,1635234777314740414,pacmod,11.31,1
1635234777348373722,7238,1635234777348075212,pacmod,11.37,1
1635234777382161464,7239,1635234777381526077,pacmod,11.34,1
1635234777415832084,7240,1635234777415439597,pacmod,11.27,1
1635234777450201071,7241,1635234777449835046,pacmod,11.29,1
1635234777483891301,7242,1635234777483150654,pacmod,11.41,1
1635234777516281619,7243,1635234777515848537,pacmod,11.44,1
1635234777550923464,7244,1635234777550229816,pacmod,11.32,1
1635234777583159822,7245,1635234777582779792,pacmod,11.36,1
1635234777616892029,7246,1635234777616521881,pacmod,11.38,1
1635234777651097750,7247,1635234777650589039,pacmod,11.36,1
1635234777684249481,7248,1635234777683850635,pacmod,11.4,1
1635234777717269351,7249,1635234777716823513,pacmod,11.37,1
1635234777752290391,7250,1635234777751162925,pacmod,11.35,1
1635234777784614927,7251,1635234777784333691,pacmod,11.34,1
1635234777817684028,7252,1635234777817234709,pacmod,11.37,1
1635234777859269658,7253,1635234777851481664,pacmod,11.31,1
1635234777885229540,7254,1635234777884880370,pacmod,11.35,1
1635234777917954012,7255,1635234777917686202,pacmod,11.28,1
1635234777952096243,7256,1635234777951850956,pacmod,11.26,1
1635234777985767971,7257,1635234777985422894,pacmod,11.27,1
1635234778018033074,7258,1635234778017850863,pacmod,11.29,1
1635234778055352815,7259,1635234778052624955,pacmod,11.38,1
1635234778085892113,7260,1635234778085665017,pacmod,11.31,1
1635234778118689277,7261,1635234778118374295,pacmod,11.31,1
1635234778152910699,7262,1635234778152670912,pacmod,11.31,1
1635234778185423899,7263,1635234778185131650,pacmod,11.27,1
1635234778219752584,7264,1635234778219335596,pacmod,11.26,1
1635234778253388599,7265,1635234778253137734,pacmod,11.2,1
1635234778286621752,7266,1635234778286370208,pacmod,11.23,1
1635234778319699165,7267,1635234778319393066,pacmod,11.29,1
1635234778353700514,7268,1635234778353441927,pacmod,11.25,1
1635234778387381321,7269,1635234778386971028,pacmod,11.32,1
1635234778420346299,7270,1635234778419913111,pacmod,11.27,1
1635234778454346053,7271,1635234778454007879,pacmod,11.28,1
1635234778487548754,7272,1635234778487277213,pacmod,11.31,1
1635234778520286243,7273,1635234778519988725,pacmod,11.27,1
1635234778553994485,7274,1635234778553718883,pacmod,11.24,1
1635234778587095287,7275,1635234778586685496,pacmod,11.21,1
1635234778621598920,7276,1635234778621143776,pacmod,11.23,1
1635234778654280898,7277,1635234778653975446,pacmod,11.24,1
1635234778688911920,7278,1635234778688624613,pacmod,11.24,1
1635234778721409012,7279,1635234778721091871,pacmod,11.21,1
1635234778755683403,7280,1635234778755319341,pacmod,11.25,1
1635234778788989773,7281,1635234778788739158,pacmod,11.25,1
1635234778821806526,7282,1635234778821450619,pacmod,11.17,1
1635234778856195178,7283,1635234778855832370,pacmod,11.21,1
1635234778889557907,7284,1635234778889290651,pacmod,11.28,1
1635234778922318591,7285,1635234778921866525,pacmod,11.22,1
1635234778955643421,7286,1635234778955342349,pacmod,11.2,1
1635234778990026238,7287,1635234778989596346,pacmod,11.17,1
1635234779022892784,7288,1635234779022555400,pacmod,11.11,1
1635234779056158936,7289,1635234779055861673,pacmod,11.16,1
1635234779090597469,7290,1635234779090320130,pacmod,11.16,1
1635234779123757605,7291,1635234779123152641,pacmod,11.2,1
1635234779156688965,7292,1635234779156405383,pacmod,11.14,1
1635234779189897409,7293,1635234779189658933,pacmod,11.12,1
1635234779224135037,7294,1635234779223356585,pacmod,11.15,1
1635234779257381640,7295,1635234779256909025,pacmod,11.14,1
1635234779290125075,7296,1635234779289869194,pacmod,11.16,1
1635234779323924859,7297,1635234779323640790,pacmod,11.15,1
1635234779357759414,7298,1635234779357434008,pacmod,11.13,1
1635234779391919988,7299,1635234779391665817,pacmod,11.14,1
1635234779424694318,7300,1635234779424439714,pacmod,11.23,1
1635234779457976351,7301,1635234779457714381,pacmod,11.18,1
1635234779491942881,7302,1635234779491231918,pacmod,11.2,1
1635234779525203834,7303,1635234779524949321,pacmod,11.15,1
1635234779558516960,7304,1635234779558182716,pacmod,11.03,1
1635234779592721472,7305,1635234779592444495,pacmod,11.06,1
1635234779625486902,7306,1635234779625236613,pacmod,11.09,1
1635234779659750701,7307,1635234779659526402,pacmod,11.12,1
1635234779692989366,7308,1635234779691972925,pacmod,11.11,1
1635234779726107082,7309,1635234779725786997,pacmod,11.05,1
1635234779759448149,7310,1635234779759154063,pacmod,11.13,1
1635234779792733183,7311,1635234779792415185,pacmod,11.12,1
1635234779826392609,7312,1635234779826153278,pacmod,11.11,1
1635234779860081609,7313,1635234779859643554,pacmod,11.05,1
1635234779894157828,7314,1635234779893943643,pacmod,11.15,1
1635234779926775045,7315,1635234779926507396,pacmod,11.1,1
1635234779960042032,7316,1635234779959722118,pacmod,11.12,1
1635234779994665263,7317,1635234779994218424,pacmod,11.15,1
1635234780027463221,7318,1635234780027080541,pacmod,11.05,1
1635234780067065272,7319,1635234780066219661,pacmod,11.11,1
1635234780094786369,7320,1635234780094534586,pacmod,11.11,1
1635234780127791932,7321,1635234780127530115,pacmod,11.1,1
1635234780161176807,7322,1635234780160832024,pacmod,11.08,1
1635234780194465420,7323,1635234780194131113,pacmod,11.05,1
1635234780228408191,7324,1635234780228146803,pacmod,11.07,1
1635234780263701811,7325,1635234780263001527,pacmod,11.07,1
1635234780296334692,7326,1635234780295926718,pacmod,11.05,1
1635234780328687489,7327,1635234780328395495,pacmod,11.14,1
1635234780363389787,7328,1635234780362730063,pacmod,11.15,1
1635234780396603977,7329,1635234780396276097,pacmod,11.09,1
1635234780429195074,7330,1635234780428901399,pacmod,11.0,1
1635234780463216432,7331,1635234780462406906,pacmod,11.05,1
1635234780496813504,7332,1635234780496462410,pacmod,11.01,1
1635234780529353465,7333,1635234780529078258,pacmod,11.07,1
1635234780565663903,7334,1635234780563646776,pacmod,11.0,1
1635234780597206844,7335,1635234780596928965,pacmod,11.03,1
1635234780629945647,7336,1635234780629659651,pacmod,11.02,1
1635234780664348447,7337,1635234780664099555,pacmod,10.98,1
1635234780697628323,7338,1635234780697345892,pacmod,10.95,1
1635234780730439784,7339,1635234780730177442,pacmod,10.97,1
1635234780767492607,7340,1635234780763838623,pacmod,10.89,1
1635234780797925125,7341,1635234780797657940,pacmod,10.93,1
1635234780831289814,7342,1635234780830764605,pacmod,10.91,1
1635234780869192017,7343,1635234780867170311,pacmod,10.92,1
1635234780897757700,7344,1635234780897436329,pacmod,10.85,1
1635234780931655432,7345,1635234780931214273,pacmod,10.92,1
1635234780968844376,7346,1635234780965486338,pacmod,10.91,1
1635234780999023316,7347,1635234780998716129,pacmod,10.89,1
1635234781031815661,7348,1635234781031508971,pacmod,10.87,1
1635234781069146463,7349,1635234781065049930,pacmod,10.93,1
1635234781099508538,7350,1635234781099269008,pacmod,10.87,1
1635234781132315257,7351,1635234781132041050,pacmod,10.78,1
1635234781170269894,7352,1635234781166580880,pacmod,10.83,1
1635234781199877283,7353,1635234781199613263,pacmod,10.75,1
1635234781232759302,7354,1635234781232490303,pacmod,10.82,1
1635234781269211845,7355,1635234781265825499,pacmod,10.81,1
1635234781300245662,7356,1635234781300034071,pacmod,10.75,1
1635234781333075147,7357,1635234781332799875,pacmod,10.77,1
1635234781367648165,7358,1635234781367302725,pacmod,10.76,1
1635234781399947202,7359,1635234781399629234,pacmod,10.8,1
1635234781433638010,7360,1635234781433289696,pacmod,10.85,1
1635234781467903586,7361,1635234781467603930,pacmod,10.82,1
1635234781501613939,7362,1635234781501310232,pacmod,10.79,1
1635234781534012900,7363,1635234781533769570,pacmod,10.8,1
1635234781567429315,7364,1635234781567102398,pacmod,10.8,1
1635234781601784494,7365,1635234781601544339,pacmod,10.77,1
1635234781634404380,7366,1635234781634126258,pacmod,10.75,1
1635234781667674190,7367,1635234781667347179,pacmod,10.75,1
1635234781702203561,7368,1635234781701884188,pacmod,10.84,1
1635234781735111609,7369,1635234781734784122,pacmod,10.77,1
1635234781769640833,7370,1635234781769330626,pacmod,10.79,1
1635234781801833350,7371,1635234781801594445,pacmod,10.79,1
1635234781835776351,7372,1635234781835468008,pacmod,10.77,1
1635234781869892562,7373,1635234781869642251,pacmod,10.75,1
1635234781904188316,7374,1635234781903667842,pacmod,10.8,1
1635234781936142396,7375,1635234781935784857,pacmod,10.84,1
1635234781970076666,7376,1635234781969260331,pacmod,10.8,1
1635234782003667777,7377,1635234782003421919,pacmod,10.81,1
1635234782036369205,7378,1635234782036130589,pacmod,10.82,1
1635234782069998845,7379,1635234782069685596,pacmod,10.73,1
1635234782104274009,7380,1635234782103944360,pacmod,10.82,1
1635234782137313697,7381,1635234782137002529,pacmod,10.8,1
1635234782171560827,7382,1635234782171143280,pacmod,10.77,1
1635234782204958223,7383,1635234782204699472,pacmod,10.86,1
1635234782237499632,7384,1635234782237204592,pacmod,10.77,1
1635234782270996294,7385,1635234782270412752,pacmod,10.77,1
1635234782304526764,7386,1635234782303981471,pacmod,10.76,1
1635234782338053836,7387,1635234782337705167,pacmod,10.79,1
1635234782372562430,7388,1635234782372281174,pacmod,10.75,1
1635234782404786279,7389,1635234782404326957,pacmod,10.76,1
1635234782438803437,7390,1635234782438498832,pacmod,10.83,1
1635234782471823269,7391,1635234782471569452,pacmod,10.78,1
1635234782506277463,7392,1635234782506015352,pacmod,10.75,1
1635234782539048822,7393,1635234782538743826,pacmod,10.8,1
1635234782572327000,7394,1635234782572071221,pacmod,10.8,1
1635234782607005800,7395,1635234782606265568,pacmod,10.7,1
1635234782639335184,7396,1635234782639065123,pacmod,10.7,1
1635234782673806413,7397,1635234782673533108,pacmod,10.76,1
1635234782709530162,7398,1635234782706774504,pacmod,10.75,1
1635234782739928740,7399,1635234782739582303,pacmod,10.7,1
1635234782774270695,7400,1635234782774008332,pacmod,10.71,1
1635234782806612978,7401,1635234782806275868,pacmod,10.69,1
1635234782840672528,7402,1635234782840341833,pacmod,10.69,1
1635234782873489030,7403,1635234782873245432,pacmod,10.66,1
1635234782908146771,7404,1635234782907835676,pacmod,10.69,1
1635234782940774285,7405,1635234782940534991,pacmod,10.65,1
1635234782974306314,7406,1635234782974041354,pacmod,10.68,1
1635234783007564527,7407,1635234783007346235,pacmod,10.67,1
1635234783041551758,7408,1635234783041191424,pacmod,10.56,1
1635234783074931120,7409,1635234783074654935,pacmod,10.6,1
1635234783109253784,7410,1635234783108956617,pacmod,10.56,1
1635234783141949552,7411,1635234783141600673,pacmod,10.61,1
1635234783176404198,7412,1635234783176122942,pacmod,10.63,1
1635234783209434559,7413,1635234783209118834,pacmod,10.63,1
1635234783242651190,7414,1635234783242152319,pacmod,10.64,1
1635234783276696310,7415,1635234783276400441,pacmod,10.62,1
1635234783311048378,7416,1635234783309874399,pacmod,10.6,1
1635234783343231273,7417,1635234783342415441,pacmod,10.59,1
1635234783377423635,7418,1635234783377183279,pacmod,10.58,1
1635234783410410347,7419,1635234783410183996,pacmod,10.6,1
1635234783443600608,7420,1635234783443145209,pacmod,10.59,1
1635234783477558690,7421,1635234783477206337,pacmod,10.55,1
1635234783510722966,7422,1635234783510441285,pacmod,10.58,1
1635234783543627336,7423,1635234783543286704,pacmod,10.56,1
1635234783576714450,7424,1635234783576443055,pacmod,10.6,1
1635234783610270378,7425,1635234783610001386,pacmod,10.58,1
1635234783644033087,7426,1635234783643751718,pacmod,10.6,1
1635234783678667249,7427,1635234783678178252,pacmod,10.61,1
1635234783711810005,7428,1635234783711495013,pacmod,10.58,1
1635234783744568620,7429,1635234783744231708,pacmod,10.59,1
1635234783779250075,7430,1635234783778731737,pacmod,10.61,1
1635234783812277310,7431,1635234783812016235,pacmod,10.67,1
1635234783844963318,7432,1635234783844718805,pacmod,10.59,1
1635234783879332580,7433,1635234783879058712,pacmod,10.65,1
1635234783912857271,7434,1635234783912554807,pacmod,10.6,1
1635234783945239975,7435,1635234783944979350,pacmod,10.69,1
1635234783979520852,7436,1635234783979256249,pacmod,10.75,1
1635234784013191614,7437,1635234784012911765,pacmod,10.7,1
1635234784045821701,7438,1635234784045519445,pacmod,10.72,1
1635234784078790357,7439,1635234784078516037,pacmod,10.71,1
1635234784112339112,7440,1635234784112069753,pacmod,10.7,1
1635234784146167416,7441,1635234784145851882,pacmod,10.69,1
1635234784179643144,7442,1635234784179322467,pacmod,10.7,1
1635234784213923984,7443,1635234784213653738,pacmod,10.77,1
1635234784246619050,7444,1635234784246316686,pacmod,10.73,1
1635234784280091026,7445,1635234784279773561,pacmod,10.71,1
1635234784313139945,7446,1635234784312875119,pacmod,10.78,1
1635234784347201764,7447,1635234784346897077,pacmod,10.76,1
1635234784380337357,7448,1635234784380072557,pacmod,10.78,1
1635234784414834653,7449,1635234784414604403,pacmod,10.8,1
1635234784447475009,7450,1635234784447137366,pacmod,10.86,1
1635234784482661117,7451,1635234784481770956,pacmod,10.82,1
1635234784515327057,7452,1635234784515008288,pacmod,10.92,1
1635234784547975127,7453,1635234784547494269,pacmod,10.89,1
1635234784581131387,7454,1635234784580860458,pacmod,10.96,1
1635234784615798382,7455,1635234784615556686,pacmod,10.87,1
1635234784648310315,7456,1635234784648021139,pacmod,10.94,1
1635234784682963752,7457,1635234784682452607,pacmod,10.96,1
1635234784715702952,7458,1635234784715438006,pacmod,11.0,1
1635234784748489342,7459,1635234784748227878,pacmod,11.03,1
1635234784783430217,7460,1635234784782754842,pacmod,11.02,1
1635234784816199140,7461,1635234784815902657,pacmod,10.97,1
1635234784849235918,7462,1635234784848903363,pacmod,11.04,1
1635234784884037021,7463,1635234784883552582,pacmod,11.06,1
1635234784916648963,7464,1635234784916327682,pacmod,11.06,1
1635234784949546801,7465,1635234784949251688,pacmod,11.03,1
1635234784983349797,7466,1635234784982607873,pacmod,11.07,1
1635234785016567876,7467,1635234785015757771,pacmod,11.1,1
1635234785049700993,7468,1635234785049466443,pacmod,11.11,1
1635234785084626701,7469,1635234785083968624,pacmod,11.12,1
1635234785116473079,7470,1635234785116186561,pacmod,11.15,1
1635234785150365309,7471,1635234785149995913,pacmod,11.14,1
1635234785185870171,7472,1635234785184391434,pacmod,11.17,1
1635234785218263858,7473,1635234785217965319,pacmod,11.16,1
1635234785251617587,7474,1635234785251263450,pacmod,11.27,1
1635234785285646791,7475,1635234785283828543,pacmod,11.25,1
1635234785317756661,7476,1635234785317416633,pacmod,11.26,1
1635234785351606133,7477,1635234785351080062,pacmod,11.24,1
1635234785385483321,7478,1635234785385236507,pacmod,11.21,1
1635234785419102881,7479,1635234785418734439,pacmod,11.26,1
1635234785451989856,7480,1635234785451526284,pacmod,11.32,1
1635234785486240728,7481,1635234785485934315,pacmod,11.3,1
1635234785519417901,7482,1635234785519124081,pacmod,11.33,1
1635234785552095745,7483,1635234785551817764,pacmod,11.34,1
1635234785586363449,7484,1635234785586095371,pacmod,11.31,1
1635234785618610901,7485,1635234785618338702,pacmod,11.33,1
1635234785652564283,7486,1635234785652342859,pacmod,11.4,1
1635234785686785362,7487,1635234785686543919,pacmod,11.45,1
1635234785718901490,7488,1635234785718576388,pacmod,11.41,1
1635234785752829588,7489,1635234785752554480,pacmod,11.4,1
1635234785787438537,7490,1635234785787183128,pacmod,11.48,1
1635234785820922083,7491,1635234785820498602,pacmod,11.48,1
1635234785853626916,7492,1635234785853356674,pacmod,11.43,1
1635234785886628912,7493,1635234785886367760,pacmod,11.46,1
1635234785919912213,7494,1635234785919669489,pacmod,11.57,1
1635234785953698867,7495,1635234785953349042,pacmod,11.55,1
1635234785988202266,7496,1635234785987929054,pacmod,11.58,1
1635234786021967781,7497,1635234786021617756,pacmod,11.58,1
1635234786054328031,7498,1635234786054023474,pacmod,11.5,1
1635234786087545477,7499,1635234786087265825,pacmod,11.58,1
1635234786121703979,7500,1635234786121447555,pacmod,11.61,1
1635234786154374070,7501,1635234786154116391,pacmod,11.62,1
1635234786188759592,7502,1635234786188505014,pacmod,11.59,1
1635234786222193129,7503,1635234786221962073,pacmod,11.62,1
1635234786254790178,7504,1635234786254529769,pacmod,11.6,1
1635234786288342794,7505,1635234786288084858,pacmod,11.58,1
1635234786322599299,7506,1635234786322252106,pacmod,11.67,1
1635234786355483920,7507,1635234786355028547,pacmod,11.71,1
1635234786390006442,7508,1635234786389731669,pacmod,11.72,1
1635234786422552068,7509,1635234786422100478,pacmod,11.74,1
1635234786456032728,7510,1635234786455651121,pacmod,11.75,1
1635234786489033807,7511,1635234786488787650,pacmod,11.76,1
1635234786523536095,7512,1635234786523274257,pacmod,11.8,1
1635234786556509683,7513,1635234786556125999,pacmod,11.81,1
1635234786590017028,7514,1635234786589558811,pacmod,11.82,1
1635234786623237502,7515,1635234786622848480,pacmod,11.82,1
1635234786657120402,7516,1635234786656809906,pacmod,11.86,1
1635234786690264219,7517,1635234786690020580,pacmod,11.86,1
1635234786724480098,7518,1635234786724251723,pacmod,11.87,1
1635234786757190784,7519,1635234786756846316,pacmod,11.82,1
1635234786791683654,7520,1635234786791339464,pacmod,11.86,1
1635234786824712379,7521,1635234786824497696,pacmod,11.87,1
1635234786857714899,7522,1635234786857409893,pacmod,11.91,1
1635234786890846690,7523,1635234786890545731,pacmod,11.91,1
1635234786925355730,7524,1635234786925096371,pacmod,11.91,1
1635234786959714402,7525,1635234786957962344,pacmod,11.94,1
1635234786992370012,7526,1635234786992107171,pacmod,11.91,1
1635234787024859141,7527,1635234787024628888,pacmod,11.95,1
1635234787058757949,7528,1635234787058332834,pacmod,11.98,1
1635234787092204559,7529,1635234787091918180,pacmod,12.02,1
1635234787126099807,7530,1635234787125890193,pacmod,12.01,1
1635234787158568103,7531,1635234787158506518,pacmod,11.98,1
1635234787192291091,7532,1635234787192214986,pacmod,12.0,1
1635234787225276579,7533,1635234787225187987,pacmod,12.05,1
1635234787259420019,7534,1635234787259293594,pacmod,12.05,1
1635234787292512511,7535,1635234787292444505,pacmod,12.07,1
1635234787326003549,7536,1635234787325948717,pacmod,12.07,1
1635234787359891949,7537,1635234787359796155,pacmod,12.06,1
1635234787394039436,7538,1635234787393965779,pacmod,12.08,1
1635234787426278064,7539,1635234787426216195,pacmod,12.13,1
1635234787460387111,7540,1635234787460260294,pacmod,12.13,1
1635234787493825901,7541,1635234787493705007,pacmod,12.13,1
1635234787527968726,7542,1635234787527855423,pacmod,12.15,1
1635234787560647559,7543,1635234787560550870,pacmod,12.11,1
1635234787594125892,7544,1635234787594050304,pacmod,12.2,1
1635234787627568094,7545,1635234787627429649,pacmod,12.19,1
1635234787661207405,7546,1635234787661081891,pacmod,12.2,1
1635234787694411168,7547,1635234787694337030,pacmod,12.21,1
1635234787727864751,7548,1635234787727806160,pacmod,12.21,1
1635234787762912670,7549,1635234787762129803,pacmod,12.2,1
1635234787795795293,7550,1635234787795294357,pacmod,12.25,1
1635234787829016344,7551,1635234787828679102,pacmod,12.22,1
1635234787862468376,7552,1635234787862360305,pacmod,12.26,1
1635234787895781216,7553,1635234787895687119,pacmod,12.2,1
1635234787930179965,7554,1635234787930092016,pacmod,12.33,1
1635234787962748126,7555,1635234787962643247,pacmod,12.29,1
1635234787996548844,7556,1635234787996471956,pacmod,12.23,1
1635234788029528724,7557,1635234788029392918,pacmod,12.3,1
1635234788063461355,7558,1635234788063390905,pacmod,12.3,1
1635234788097794063,7559,1635234788097671638,pacmod,12.29,1
1635234788131230101,7560,1635234788131106682,pacmod,12.29,1
1635234788164068216,7561,1635234788164008640,pacmod,12.31,1
1635234788198477625,7562,1635234788198366569,pacmod,12.25,1
1635234788231749549,7563,1635234788231544168,pacmod,12.25,1
1635234788264649731,7564,1635234788264454485,pacmod,12.33,1
1635234788297578533,7565,1635234788297490031,pacmod,12.26,1
1635234788332069421,7566,1635234788331994175,pacmod,12.23,1
1635234788364991139,7567,1635234788364871535,pacmod,12.32,1
1635234788399088449,7568,1635234788398972643,pacmod,12.27,1
1635234788432773111,7569,1635234788432559735,pacmod,12.31,1
