%time,field.data
1635234677921496868,0
1635234677954469662,0
1635234677987911531,0
1635234678021008656,0
1635234678055097751,0
1635234678089813587,0
1635234678122558270,0
1635234678155477462,0
1635234678189452191,0
1635234678223841847,0
1635234678255762698,0
1635234678289088655,0
1635234678323197863,0
1635234678356309074,0
1635234678390352488,0
1635234678423695278,0
1635234678457025879,0
1635234678491052503,0
1635234678523994012,0
1635234678557332957,0
1635234678594277694,0
1635234678624733077,0
1635234678657679672,0
1635234678691949222,0
1635234678725211925,0
1635234678758246056,0
1635234678792456175,0
1635234678825541357,0
1635234678858377242,0
1635234678891630493,0
1635234678924920799,0
1635234678958928874,0
1635234678991985704,0
1635234679025384037,0
1635234679059095445,0
1635234679092374561,0
1635234679126649349,0
1635234679159681028,0
1635234679193914699,0
1635234679226080079,0
1635234679260188283,0
1635234679294386622,0
1635234679326894054,0
1635234679360649459,0
1635234679393928808,0
1635234679428149055,0
1635234679461295132,0
1635234679495586216,0
1635234679528759375,0
1635234679561964501,0
1635234679596044854,0
1635234679629214489,0
1635234679662233503,0
1635234679695446996,0
1635234679729650628,0
1635234679762955865,0
1635234679795885922,0
1635234679829233768,0
1635234679863512685,0
1635234679897588181,0
1635234679931220655,0
1635234679967726259,0
1635234679996727477,0
1635234680031163093,0
1635234680064016761,0
1635234680097519799,0
1635234680131655136,0
1635234680164412054,0
1635234680198934309,0
1635234680232310818,0
1635234680265021672,0
1635234680298630969,0
1635234680331979808,0
1635234680365529667,0
1635234680399238766,0
1635234680433473806,0
1635234680466259774,0
1635234680499642982,0
1635234680533648005,0
1635234680566359314,0
1635234680600818890,0
1635234680633142002,0
1635234680667305546,0
1635234680701149772,0
1635234680734726948,0
1635234680767759058,0
1635234680801741005,0
1635234680835086557,0
1635234680868136186,0
1635234680902369999,0
1635234680935642893,0
1635234680968503627,0
1635234681001745583,0
1635234681036051753,0
1635234681069298038,0
1635234681103599012,0
1635234681136812751,0
1635234681169574765,0
1635234681204062502,0
1635234681237117694,0
1635234681270059876,0
1635234681303794656,0
1635234681336429506,0
1635234681370499220,0
1635234681404846640,0
1635234681436867407,0
1635234681471074950,0
1635234681505087651,0
1635234681538303452,0
1635234681571132218,0
1635234681604886036,0
1635234681638806040,0
1635234681671790080,0
1635234681707388067,0
1635234681738181458,0
1635234681772364240,0
1635234681806323556,0
1635234681838899296,0
1635234681872381771,0
1635234681906724449,0
1635234681939282349,0
1635234681972952935,0
1635234682006934999,0
1635234682040683178,0
1635234682073628259,0
1635234682107641267,0
1635234682141253856,0
1635234682174224459,0
1635234682208505506,0
1635234682241490675,0
1635234682274776005,0
1635234682308764381,0
1635234682343020082,0
1635234682375689294,0
1635234682408254934,0
1635234682443007167,0
1635234682481975303,0
1635234682508745902,0
1635234682543099581,0
1635234682576138925,0
1635234682610075725,0
1635234682643573244,0
1635234682676936791,0
1635234682709682173,0
1635234682743775960,0
1635234682776743093,0
1635234682811023051,0
1635234682844294775,0
1635234682882684226,0
1635234682911694812,0
1635234682944690405,0
1635234682978091311,0
1635234683010971509,0
1635234683044254999,0
1635234683082343089,0
1635234683111423789,0
1635234683145523189,0
1635234683184659289,0
1635234683212639812,0
1635234683245035860,0
1635234683280357717,0
1635234683313203460,0
1635234683346734069,0
1635234683379492342,0
1635234683413645275,0
1635234683447027761,0
1635234683482121391,0
1635234683514244106,0
1635234683547432706,0
1635234683581055987,0
1635234683614560321,0
1635234683647043957,0
1635234683682497975,0
1635234683715391299,0
1635234683748600990,0
1635234683785419274,0
1635234683814698064,0
1635234683848972727,0
1635234683881644607,0
1635234683916072802,0
1635234683949223270,0
1635234683985706506,0
1635234684016461180,0
1635234684049979821,0
1635234684083094681,0
1635234684116706618,0
1635234684149974995,0
1635234684186641527,0
1635234684217168864,0
1635234684250228714,0
1635234684283860222,0
1635234684316575967,0
1635234684350802317,0
1635234684384874810,0
1635234684417852996,0
1635234684451131932,0
1635234684484069926,0
1635234684517640677,0
1635234684551447729,0
1635234684586783142,0
1635234684617771956,0
1635234684652002880,0
1635234684685029872,0
1635234684719217927,0
1635234684752368607,0
1635234684785436466,0
1635234684819539252,0
1635234684852513472,0
1635234684889243185,0
1635234684918722670,0
1635234684952883103,0
1635234684985931215,0
1635234685019878115,0
1635234685053546085,0
1635234685086903341,0
1635234685121085042,0
1635234685154023783,0
1635234685186993559,0
1635234685220476301,0
1635234685254546000,0
1635234685287469391,0
1635234685320960927,0
1635234685354983563,0
1635234685387824342,0
1635234685421212863,0
1635234685455333101,0
1635234685488405996,0
1635234685521622014,0
1635234685555693001,0
1635234685588694248,0
1635234685623174384,0
1635234685656227041,0
1635234685693334388,0
1635234685723577102,0
1635234685756498045,0
1635234685789585273,0
1635234685822841843,0
1635234685856929922,0
1635234685891821464,0
1635234685924024987,0
1635234685957506642,0
1635234685990084918,0
1635234686024374579,0
1635234686057758110,0
1635234686090682631,0
1635234686124175806,0
1635234686158340335,0
1635234686190894986,0
1635234686225117229,0
1635234686258845211,0
1635234686291538731,0
1635234686325775176,0
1635234686359442459,0
1635234686392237028,0
1635234686426262947,0
1635234686459806872,0
1635234686492412456,0
1635234686525751740,0
1635234686560141463,0
1635234686592736689,0
1635234686626347083,0
1635234686660757405,0
1635234686693490139,0
1635234686728192008,0
1635234686761266594,0
1635234686793784116,0
1635234686828300858,0
1635234686861320910,0
1635234686894270687,0
1635234686928593603,0
1635234686961860143,0
1635234686994731386,0
1635234687028057071,0
1635234687062755058,0
1635234687095317975,0
1635234687129320351,0
1635234687162827226,0
1635234687195372593,0
1635234687229664609,0
1635234687263298598,0
1635234687295888200,0
1635234687330068348,0
1635234687363436668,0
1635234687396529248,0
1635234687430890969,0
1635234687463116491,0
1635234687496932904,0
1635234687530095147,0
1635234687564682640,0
1635234687597185118,0
1635234687631471073,0
1635234687664570763,0
1635234687697688274,0
1635234687732170872,0
1635234687765201137,0
1635234687798143099,0
1635234687832792947,0
1635234687865886158,0
1635234687898707688,0
1635234687932951801,0
1635234687966370403,0
1635234687999156921,0
1635234688032434953,0
1635234688066657479,0
1635234688099512445,0
1635234688133927714,0
1635234688167136940,0
1635234688200188104,0
1635234688234124960,0
1635234688266846120,0
1635234688300209960,0
1635234688334607083,0
1635234688366987547,0
1635234688400553897,0
1635234688435128490,0
1635234688468331143,0
1635234688501734482,0
1635234688535515714,0
1635234688568939573,0
1635234688601809375,0
1635234688636015527,0
1635234688669046592,0
1635234688702017372,0
1635234688736603100,0
1635234688769833921,0
1635234688802592596,0
1635234688836821603,0
1635234688870279448,0
1635234688903468154,0
1635234688937495258,0
1635234688970705820,0
1635234689003573065,0
1635234689037680693,0
1635234689071070123,0
1635234689103834329,0
1635234689138260298,0
1635234689171647424,0
1635234689204118784,0
1635234689238392439,0
1635234689272029039,0
1635234689304681810,0
1635234689339003892,0
1635234689372168354,0
1635234689405185930,0
1635234689439343908,0
1635234689471952399,0
1635234689505411884,0
1635234689539105670,0
1635234689572297147,0
1635234689606229007,0
1635234689640338717,0
1635234689673710672,0
1635234689706655511,0
1635234689740934394,0
1635234689774146484,0
1635234689807056130,0
1635234689840424958,0
1635234689873956064,0
1635234689907400114,0
1635234689941806763,0
1635234689975422590,0
1635234690008320798,0
1635234690041153784,0
1635234690074598160,0
1635234690108589195,0
1635234690143127672,0
1635234690176184296,0
1635234690208765636,0
1635234690242481480,0
1635234690276827535,0
1635234690309392875,0
1635234690343175275,0
1635234690376284253,0
1635234690409810379,0
1635234690444321702,0
1635234690477643147,0
1635234690510279051,0
1635234690544691416,0
1635234690578996149,0
1635234690611053729,0
1635234690643823659,0
1635234690677483848,0
1635234690711279142,0
1635234690744354828,0
1635234690777873153,0
1635234690811610380,0
1635234690845862390,0
1635234690879375163,0
1635234690911855436,0
1635234690946153312,0
1635234690978925967,0
1635234691012692101,0
1635234691045519861,0
1635234691086173858,0
1635234691112939313,0
1635234691147479619,0
1635234691181471314,0
1635234691213073401,0
1635234691248037385,0
1635234691280013860,0
1635234691313589437,0
1635234691348092988,0
1635234691381196664,0
1635234691414304608,0
1635234691447590924,0
1635234691487059315,0
1635234691514689008,0
1635234691548974875,0
1635234691588568816,0
1635234691615541728,0
1635234691649587250,0
1635234691683465545,0
1635234691715732367,0
1635234691750110602,0
1635234691788059319,0
1635234691816120390,0
1635234691850466464,0
1635234691889213883,0
1635234691916660929,0
1635234691950846750,0
1635234691985882862,0
1635234692017006574,0
1635234692051359799,0
1635234692084845191,0
1635234692117533089,0
1635234692152127718,0
1635234692185492811,0
1635234692218229679,0
1635234692252071477,0
1635234692285484845,0
1635234692318496945,0
1635234692352807581,0
1635234692385983375,0
1635234692418904103,0
1635234692453238840,0
1635234692487122631,0
1635234692519471820,0
1635234692552399536,0
1635234692587127277,0
1635234692619897354,0
1635234692653269288,0
1635234692687263054,0
1635234692720142449,0
1635234692753492916,0
1635234692787944389,0
1635234692820647902,0
1635234692854827673,0
1635234692887339173,0
1635234692921080454,0
1635234692955427811,0
1635234692988577143,0
1635234693021513971,0
1635234693054419974,0
1635234693088899162,0
1635234693122269867,0
1635234693156373939,0
1635234693189570315,0
1635234693222667208,0
1635234693257001837,0
1635234693290482468,0
1635234693323138689,0
1635234693356339436,0
1635234693389988233,0
1635234693423704110,0
1635234693458100749,0
1635234693491142493,0
1635234693523927039,0
1635234693558205162,0
1635234693591811048,0
1635234693624168566,0
1635234693658783288,0
1635234693691867916,0
1635234693724570022,0
1635234693758173079,0
1635234693792296308,0
1635234693825470553,0
1635234693859681397,0
1635234693892845456,0
1635234693925672447,0
1635234693960361069,0
1635234693993473371,0
1635234694026205581,0
1635234694059937083,0
1635234694093835759,0
1635234694126970804,0
1635234694161020600,0
1635234694194228222,0
1635234694227351716,0
1635234694260591640,0
1635234694294825334,0
1635234694327601341,0
1635234694361080875,0
1635234694395399130,0
1635234694428334892,0
1635234694462609161,0
1635234694494803086,0
1635234694528617754,0
1635234694563054534,0
1635234694595477222,0
1635234694629073029,0
1635234694663115327,0
1635234694696959411,0
1635234694729859749,0
1635234694763066556,0
1635234694797254292,0
1635234694830207908,0
1635234694863446174,0
1635234694896925400,0
1635234694930905525,0
1635234694965039776,0
1635234694998458154,0
1635234695031067378,0
1635234695064193596,0
1635234695098482393,0
1635234695131852491,0
1635234695165736546,0
1635234695199228069,0
1635234695232092646,0
1635234695266218955,0
1635234695299355120,0
1635234695332303490,0
1635234695367181598,0
1635234695399923683,0
1635234695432447822,0
1635234695466842883,0
1635234695500203936,0
1635234695533045166,0
1635234695567342273,0
1635234695600482053,0
1635234695633302308,0
1635234695666852714,0
1635234695701016989,0
1635234695733802452,0
1635234695768139804,0
1635234695801411858,0
1635234695834521019,0
1635234695867856823,0
1635234695901317441,0
1635234695934823620,0
1635234695969138581,0
1635234696002271180,0
1635234696035328431,0
1635234696069548941,0
1635234696102841770,0
1635234696135711177,0
1635234696169950902,0
1635234696203507594,0
1635234696236507104,0
1635234696269811972,0
1635234696304205959,0
1635234696336757778,0
1635234696371140342,0
1635234696404253001,0
1635234696437497932,0
1635234696471933524,0
1635234696504643627,0
1635234696537992827,0
1635234696572036066,0
1635234696605051332,0
1635234696638280752,0
1635234696671756870,0
1635234696705037342,0
1635234696738941348,0
1635234696773123039,0
1635234696806184670,0
1635234696839558284,0
1635234696873548854,0
1635234696907436392,0
1635234696939746864,0
1635234696973177283,0
1635234697007460943,0
1635234697040016766,0
1635234697074453665,0
1635234697108000138,0
1635234697140602511,0
1635234697174804654,0
1635234697208061078,0
1635234697241152422,0
1635234697274731062,0
1635234697308617940,0
1635234697341612043,0
1635234697376175083,0
1635234697409075235,0
1635234697441955232,0
1635234697476444044,0
1635234697508588056,0
1635234697543368752,0
1635234697576604804,0
1635234697609893270,0
1635234697643040350,0
1635234697676369496,0
1635234697711875671,0
1635234697742937817,0
1635234697776594037,0
1635234697810536209,0
1635234697843436057,0
1635234697877051877,0
1635234697910354917,0
1635234697944498823,0
1635234697987876023,0
1635234698012451064,0
1635234698044911456,0
1635234698078705058,0
1635234698112915399,0
1635234698145554202,0
1635234698187057225,0
1635234698212758795,0
1635234698245544065,0
1635234698279036897,0
1635234698313291736,0
1635234698346128574,0
1635234698380409331,0
1635234698413927663,0
1635234698446603161,0
1635234698480827768,0
1635234698514290222,0
1635234698547175870,0
1635234698581698965,0
1635234698615033103,0
1635234698647808853,0
1635234698682571355,0
1635234698715562598,0
1635234698748370608,0
1635234698782239800,0
1635234698815741682,0
1635234698848666729,0
1635234698882784510,0
1635234698915404706,0
1635234698948844791,0
1635234698983296382,0
1635234699015818220,0
1635234699049428400,0
1635234699082827236,0
1635234699117203767,0
1635234699149924122,0
1635234699183561901,0
1635234699217788466,0
1635234699250563885,0
1635234699284466957,0
1635234699317646951,0
1635234699350532392,0
1635234699385708224,0
1635234699419129108,0
1635234699451889713,0
1635234699487886481,0
1635234699519004378,0
1635234699551802375,0
1635234699586224845,0
1635234699619394468,0
1635234699652398704,0
1635234699686698808,0
1635234699719368912,0
1635234699752864903,0
1635234699787145970,0
1635234699820554607,0
1635234699853434397,0
1635234699887531391,0
1635234699920824162,0
1635234699954070654,0
1635234699988041483,0
1635234700021085371,0
1635234700053837851,0
1635234700087462382,0
1635234700121525430,0
1635234700154411665,0
1635234700188760185,0
1635234700222146413,0
1635234700254846890,0
1635234700289280359,0
1635234700322932546,0
1635234700355842301,0
1635234700389121185,0
1635234700423260919,0
1635234700456181809,0
1635234700490526617,0
1635234700524336971,0
1635234700556617393,0
1635234700591868262,0
1635234700624278568,0
1635234700657165682,0
1635234700691293472,0
1635234700724037607,0
1635234700757765249,0
1635234700792059403,0
1635234700825186185,0
1635234700858221793,0
1635234700892384497,0
1635234700925519939,0
1635234700958267872,0
1635234700991717564,0
1635234701025142547,0
1635234701059049625,0
1635234701092180312,0
1635234701126504919,0
1635234701159558870,0
1635234701193661998,0
1635234701227019859,0
1635234701259701740,0
1635234701293820466,0
1635234701327229857,0
1635234701360279678,0
1635234701394664788,0
1635234701427011989,0
1635234701461025571,0
1635234701494939843,0
1635234701528165988,0
1635234701560912695,0
1635234701595575522,0
1635234701627897313,0
1635234701661785670,0
1635234701696031681,0
1635234701729698498,0
1635234701762471996,0
1635234701796563038,0
1635234701830265225,0
1635234701863328985,0
1635234701897078902,0
1635234701930449864,0
1635234701963742737,0
1635234701997648530,0
1635234702030961009,0
1635234702063438736,0
1635234702096764427,0
1635234702131227092,0
1635234702163967098,0
1635234702198355886,0
1635234702231418306,0
1635234702264307015,0
1635234702298852521,0
1635234702331717938,0
1635234702364365960,0
1635234702398709191,0
1635234702432095331,0
1635234702464795402,0
1635234702498308345,0
1635234702532702391,0
1635234702565490308,0
1635234702599873598,0
1635234702633330746,0
1635234702666035973,0
1635234702699988105,0
1635234702733489309,0
1635234702766390480,0
1635234702800648844,0
1635234702833649213,0
1635234702866758550,0
1635234702900802344,0
1635234702933490785,0
1635234702968790917,0
1635234703001522472,0
1635234703035095918,0
1635234703067682732,0
1635234703101907776,0
1635234703134380657,0
1635234703168172007,0
1635234703202300828,0
1635234703235867100,0
1635234703268427037,0
1635234703301874920,0
1635234703336407498,0
1635234703369009062,0
1635234703402316127,0
1635234703436550979,0
1635234703469680549,0
1635234703502958727,0
1635234703537399175,0
1635234703570028485,0
1635234703603611198,0
1635234703637409530,0
1635234703670212580,0
1635234703704415825,0
1635234703737342430,0
1635234703771073730,0
1635234703804852709,0
1635234703838391545,0
1635234703871201212,0
1635234703905417131,0
1635234703937788303,0
1635234703971795998,0
1635234704004745765,0
1635234704039376328,0
1635234704072560005,0
1635234704106472021,0
1635234704139821542,0
1635234704172534299,0
1635234704205857938,0
1635234704240377028,0
1635234704272998791,0
1635234704307211953,0
1635234704340484769,0
1635234704374288033,0
1635234704408047729,0
1635234704440443063,0
1635234704483028327,0
1635234704507364417,0
1635234704540830197,0
1635234704574742654,0
1635234704607727001,0
1635234704641941906,0
1635234704677306786,0
1635234704708562212,0
1635234704743036696,0
1635234704781037652,0
1635234704809353534,0
1635234704842207990,0
1635234704886063877,0
1635234704910308190,0
1635234704944408185,0
1635234704977287946,0
1635234705010656288,0
1635234705043902286,0
1635234705077314100,0
1635234705110184773,0
1635234705144233232,0
1635234705183683101,0
1635234705212600135,0
1635234705244700089,0
1635234705278800634,0
1635234705311994921,0
1635234705345182440,0
1635234705381323912,0
1635234705411354310,0
1635234705445572976,0
1635234705481028937,0
1635234705512639501,0
1635234705546145688,0
1635234705579238975,0
1635234705613102559,0
1635234705646376705,0
1635234705683238382,0
1635234705712701201,0
1635234705747028937,0
1635234705779768820,0
1635234705813161103,0
1635234705847575105,0
1635234705881237538,0
1635234705914483051,0
1635234705948124109,0
1635234705981457781,0
1635234706014986629,0
1635234706048421280,0
1635234706085853398,0
1635234706115494902,0
1635234706148565804,0
1635234706181603538,0
1635234706215906790,0
1635234706249065820,0
1635234706281990130,0
1635234706315212434,0
1635234706349606373,0
1635234706384104796,0
1635234706416993176,0
1635234706449202410,0
1635234706483771210,0
1635234706517094050,0
1635234706549656829,0
1635234706583828879,0
1635234706616621843,0
1635234706650218229,0
1635234706686671578,0
1635234706717371291,0
1635234706751541554,0
1635234706784271110,0
1635234706818463398,0
1635234706851177302,0
1635234706884401701,0
1635234706918487871,0
1635234706951812220,0
1635234706984582529,0
1635234707018692701,0
1635234707053117793,0
1635234707085372949,0
1635234707119908145,0
1635234707153020643,0
1635234707186712100,0
1635234707220094577,0
1635234707253069140,0
1635234707286020993,0
1635234707320173110,0
1635234707353632254,0
1635234707386615091,0
1635234707420951536,0
1635234707453956474,0
1635234707486542954,0
1635234707520728611,0
1635234707555539228,0
1635234707587685524,0
1635234707621899478,0
1635234707655255397,0
1635234707689898279,0
1635234707722500455,0
1635234707755577562,0
1635234707789392760,0
1635234707822727173,0
1635234707856326674,0
1635234707888826841,0
1635234707922937075,0
1635234707956091645,0
1635234707989084629,0
1635234708023786505,0
1635234708057014791,0
1635234708089778095,0
1635234708124049719,0
1635234708157374203,0
1635234708196227135,0
1635234708224137349,0
1635234708257816292,0
1635234708292584007,0
1635234708324946883,0
1635234708357989291,0
1635234708391134970,0
1635234708425197764,0
1635234708458535782,0
1635234708491409883,0
1635234708525371440,0
1635234708558997621,0
1635234708591725681,0
1635234708624842251,0
1635234708659192254,0
1635234708691962034,0
1635234708725436650,0
1635234708759828897,0
1635234708792460795,0
1635234708825721023,0
1635234708859401936,0
1635234708892942473,0
1635234708927324585,0
1635234708959803521,0
1635234708993544829,0
1635234709026683697,0
1635234709060409773,0
1635234709093974734,0
1635234709127278485,0
1635234709161498924,0
1635234709194325590,0
1635234709228612870,0
1635234709261070021,0
1635234709295016392,0
1635234709329181907,0
1635234709362656922,0
1635234709395431921,0
1635234709428708556,0
1635234709463110339,0
1635234709496109866,0
1635234709529299949,0
1635234709563386653,0
1635234709596362236,0
1635234709630621358,0
1635234709663643523,0
1635234709696549188,0
1635234709730046994,0
1635234709764095964,0
1635234709796927121,0
1635234709831222464,0
1635234709864446957,0
1635234709897439864,0
1635234709930538455,0
1635234709965058998,0
1635234709997973350,0
1635234710031276510,0
1635234710065626754,0
1635234710098410418,0
1635234710131554006,0
1635234710165746232,0
1635234710198841622,0
1635234710233109756,0
1635234710266394318,0
1635234710299395457,0
1635234710333664899,0
1635234710366791616,0
1635234710399860325,0
1635234710434058060,0
1635234710467267348,0
1635234710499973791,0
1635234710533373747,0
1635234710566725159,0
1635234710600706049,0
1635234710635019899,0
1635234710668080824,0
1635234710700897385,0
1635234710735193890,0
1635234710768763393,0
1635234710801516219,0
1635234710835940527,0
1635234710869610994,0
1635234710902063977,0
1635234710936065608,0
1635234710969732112,0
1635234711002473105,0
1635234711035698077,0
1635234711069317421,0
1635234711103168400,0
1635234711136639329,0
1635234711169784826,0
1635234711203324515,0
1635234711237623142,0
1635234711270995037,0
1635234711303556022,0
1635234711337902084,0
1635234711371070817,0
1635234711404095023,0
1635234711438240910,0
1635234711471588875,0
1635234711504267547,0
1635234711537829267,0
1635234711572602828,0
1635234711605658797,0
1635234711638728657,0
1635234711672713653,0
1635234711705482806,0
1635234711738907623,0
1635234711773112923,0
1635234711806500114,0
1635234711840662320,0
1635234711873970871,0
1635234711906320526,0
1635234711939665863,0
1635234711972998224,0
1635234712006724149,0
1635234712041362892,0
1635234712074539902,0
1635234712107290589,0
1635234712140451418,0
1635234712174069686,0
1635234712207764905,0
1635234712241275429,0
1635234712275564295,0
1635234712308172531,0
1635234712342601407,0
1635234712376180880,0
1635234712409029885,0
1635234712447728131,0
1635234712484833462,0
1635234712509252285,0
1635234712548118618,0
1635234712576504760,0
1635234712609767214,0
1635234712644192835,0
1635234712677300447,0
1635234712710083158,0
1635234712744321724,0
1635234712780061915,0
1635234712810668871,0
1635234712844028688,0
1635234712877498573,0
1635234712911606510,0
1635234712944585895,0
1635234712979717172,0
1635234713011767857,0
1635234713045098309,0
1635234713080290078,0
1635234713112253441,0
1635234713145566075,0
1635234713179710823,0
1635234713212673729,0
1635234713246982465,0
1635234713284182987,0
1635234713313158300,0
1635234713347174306,0
1635234713380879573,0
1635234713413650147,0
1635234713447713668,0
1635234713481221527,0
1635234713513854992,0
1635234713548306599,0
1635234713581443431,0
1635234713614028748,0
1635234713647958549,0
1635234713681157764,0
1635234713715201701,0
1635234713749413503,0
1635234713783968461,0
1635234713815356914,0
1635234713849500949,0
1635234713883676392,0
1635234713915639315,0
1635234713950140906,0
1635234713983457566,0
1635234714016268211,0
1635234714049592294,0
1635234714084325452,0
1635234714116918227,0
1635234714150113050,0
1635234714183623676,0
1635234714217271086,0
1635234714250611306,0
1635234714284724060,0
1635234714317777247,0
1635234714352010363,0
1635234714385331583,0
1635234714418186031,0
1635234714452306561,0
1635234714485610505,0
1635234714518707130,0
1635234714551841315,0
1635234714585463212,0
1635234714619325975,0
1635234714652719820,0
1635234714686670822,0
1635234714719780384,0
1635234714752916679,0
1635234714786378061,0
1635234714820428205,0
1635234714854548808,0
1635234714887795714,0
1635234714920914072,0
1635234714955574026,0
1635234714987733967,0
1635234715021112772,0
1635234715055565804,0
1635234715087770576,0
1635234715121668334,0
1635234715155799507,0
1635234715188322268,0
1635234715222166760,0
1635234715256106967,0
1635234715289823897,0
1635234715322933930,0
1635234715355593663,0
1635234715390230034,0
1635234715423137413,0
1635234715457250309,0
1635234715489661483,0
1635234715523494427,0
1635234715557817443,0
1635234715591001188,0
1635234715623485338,0
1635234715658181852,0
1635234715691171877,0
1635234715724706610,0
1635234715758353726,0
1635234715791700200,0
1635234715824489121,0
1635234715857954739,0
1635234715891280216,0
1635234715924834974,0
1635234715959556266,0
1635234715992772348,0
1635234716026209834,0
1635234716060131440,0
1635234716093399064,0
1635234716126579787,0
1635234716159606751,0
1635234716193695719,0
1635234716226471187,0
1635234716260206232,0
1635234716293929194,0
1635234716326926349,0
1635234716361135708,0
1635234716394360368,0
1635234716427599728,0
1635234716462035088,0
1635234716495167968,0
1635234716527876827,0
1635234716562461592,0
1635234716597349904,0
1635234716628712617,0
1635234716663960345,0
1635234716696294054,0
1635234716729180036,0
1635234716763962455,0
1635234716796879434,0
1635234716829765397,0
1635234716863196366,0
1635234716897363622,0
1635234716930352867,0
1635234716964331983,0
1635234716997950941,0
1635234717030643582,0
1635234717064246918,0
1635234717098170504,0
1635234717131241135,0
1635234717165443696,0
1635234717198660060,0
1635234717231661619,0
1635234717265981234,0
1635234717299309417,0
1635234717332023058,0
1635234717365203380,0
1635234717398784538,0
1635234717432391207,0
1635234717465905816,0
1635234717500396782,0
1635234717533216978,0
1635234717566567541,0
1635234717600566225,0
1635234717633652714,0
1635234717667093875,0
1635234717701184558,0
1635234717734061564,0
1635234717767334025,0
1635234717801500108,0
1635234717834339872,0
1635234717868770405,0
1635234717901247555,0
1635234717934821928,0
1635234717968355045,0
1635234718002627169,0
1635234718035466882,0
1635234718069682832,0
1635234718102150198,0
1635234718135932991,0
1635234718170292726,0
1635234718203688502,0
1635234718236203868,0
1635234718270469196,0
1635234718303028801,0
1635234718336628213,0
1635234718371340105,0
1635234718405063021,0
1635234718436999362,0
1635234718471417477,0
1635234718503854639,0
1635234718537499591,0
1635234718572150888,0
1635234718605353805,0
1635234718637800793,0
1635234718672176857,0
1635234718705477474,0
1635234718738204652,0
1635234718772852966,0
1635234718805582415,0
1635234718838618598,0
1635234718872911380,0
1635234718906691516,0
1635234718938627935,0
1635234718972047087,0
1635234719006647243,0
1635234719039630444,0
1635234719073858340,0
1635234719106920139,0
1635234719139965917,0
1635234719174090546,0
1635234719207327263,0
1635234719239970081,0
1635234719273676754,0
1635234719307901572,0
1635234719340884285,0
1635234719384737332,0
1635234719408360256,0
1635234719441443575,0
1635234719474988918,0
1635234719508639376,0
1635234719541624405,0
1635234719576365050,0
1635234719608487206,0
1635234719642722689,0
1635234719676567480,0
1635234719709106128,0
1635234719743144222,0
1635234719788065234,0
1635234719809362729,0
1635234719843560335,0
1635234719876869783,0
1635234719909895655,0
1635234719943804453,0
1635234719979500541,0
1635234720011447194,0
1635234720044441075,0
1635234720078702093,0
1635234720111269629,0
1635234720144950896,0
1635234720179497978,0
1635234720212541427,0
1635234720245427202,0
1635234720279508487,0
1635234720312855271,0
1635234720345894146,0
1635234720381542877,0
1635234720413433043,0
1635234720446358025,0
1635234720480958210,0
1635234720513751102,0
1635234720546656786,0
1635234720580234313,0
1635234720614348223,0
1635234720647244965,0
1635234720681401184,0
1635234720714674060,0
1635234720747392574,0
1635234720782673252,0
1635234720815055883,0
1635234720847945202,0
1635234720883608154,0
1635234720915488568,0
1635234720948643570,0
1635234720981967550,0
1635234721015806523,0
1635234721048867915,0
1635234721085284929,0
1635234721116308473,0
1635234721149332919,0
1635234721183456365,0
1635234721216916003,0
1635234721249413466,0
1635234721283716865,0
1635234721316234163,0
1635234721349907063,0
1635234721384263057,0
1635234721417857808,0
1635234721450956217,0
1635234721485735613,0
1635234721518412688,0
1635234721551325831,0
1635234721584880138,0
1635234721617556016,0
1635234721651287473,0
1635234721685472583,0
1635234721718830388,0
1635234721751556016,0
1635234721785119332,0
1635234721819685030,0
1635234721852283223,0
1635234721886552069,0
1635234721919837473,0
1635234721952544807,0
1635234721986770309,0
1635234722020135734,0
1635234722052743335,0
1635234722086356045,0
1635234722120929537,0
1635234722153362054,0
1635234722186995809,0
1635234722221217635,0
1635234722253905596,0
1635234722287128029,0
1635234722320524719,0
1635234722354392118,0
1635234722388134779,0
1635234722422647263,0
1635234722454803524,0
1635234722489136734,0
1635234722523343703,0
1635234722555604801,0
1635234722590116898,0
1635234722623784617,0
1635234722656006714,0
1635234722690589172,0
1635234722722949474,0
1635234722756748740,0
1635234722790393690,0
1635234722823300219,0
1635234722857120615,0
1635234722890220577,0
1635234722924512584,0
1635234722957653049,0
1635234722990745072,0
1635234723024806702,0
1635234723057644718,0
1635234723091913272,0
1635234723124205728,0
1635234723158412981,0
1635234723192397726,0
1635234723225524589,0
1635234723258608441,0
1635234723291879901,0
1635234723325986648,0
1635234723358964215,0
1635234723393269213,0
1635234723425743779,0
1635234723459205941,0
1635234723493422682,0
1635234723526081374,0
1635234723559733037,0
1635234723593858742,0
1635234723626276069,0
1635234723660018674,0
1635234723693488400,0
1635234723727662778,0
1635234723760513082,0
1635234723794442142,0
1635234723828066818,0
1635234723860879384,0
1635234723894199911,0
1635234723928520257,0
1635234723961301494,0
1635234723994735311,0
1635234724027993151,0
1635234724061668489,0
1635234724095175833,0
1635234724129572626,0
1635234724162921916,0
1635234724196700988,0
1635234724229234572,0
1635234724264134725,0
1635234724296944532,0
1635234724330559009,0
1635234724364367187,0
1635234724397553845,0
1635234724430968481,0
1635234724463831445,0
1635234724498009491,0
1635234724531662552,0
1635234724564078548,0
1635234724598283138,0
1635234724631789271,0
1635234724664636208,0
1635234724697880171,0
1635234724732164011,0
